Jahr,Land,Kontinent,Art,Mitte,Friedrichshain-Kreuzberg,Pankow,Charlottenburg-Wilmersdorf,Spandau,Steglitz-Zehlendorf,Tempelhof-Schöneberg,Neukölln,Treptow-Köpenick,Marzahn-Hellersdorf,Lichtenberg,Reinickendorf
2002,Gabun,Afrika,Zuzug,0,0,1,0,0,0,0,3,0,0,0,0
2002,Gambia,Afrika,Zuzug,3,5,1,4,0,0,4,1,1,2,0,2
2002,Georgien,Asien,Zuzug,14,21,15,17,44,21,7,3,8,3,21,9
2002,Ghana,Afrika,Zuzug,36,24,4,8,5,9,19,24,5,2,9,6
2002,Grenada,Amerika,Zuzug,1,0,0,0,0,0,0,0,0,0,0,0
2002,Griechenland,Europa,Zuzug,102,67,47,80,24,66,74,90,9,18,34,27
2002,Guatemala,Amerika,Zuzug,5,0,4,2,0,0,3,0,0,0,1,0
2002,Guinea,Afrika,Zuzug,7,4,7,2,0,1,6,4,1,3,2,0
2002,Guinea-Bissau,Afrika,Zuzug,0,1,2,0,0,0,0,1,0,0,0,0
2002,Haiti,Amerika,Zuzug,0,0,2,0,0,0,0,2,0,1,0,0
2002,Honduras,Amerika,Zuzug,1,0,3,2,0,3,2,0,0,0,0,1
2002,Indien,Asien,Zuzug,77,22,26,54,24,49,17,18,14,11,16,6
2002,Indonesien,Asien,Zuzug,74,6,7,27,2,15,17,9,1,1,1,3
2002,Irak,Asien,Zuzug,10,15,5,5,54,7,6,6,1,2,2,3
2002,Iran,Asien,Zuzug,39,17,13,79,66,47,36,14,5,1,5,18
2002,Irland,Europa,Zuzug,37,31,39,35,4,20,10,2,7,10,4,5
2002,Island,Europa,Zuzug,6,3,6,3,0,1,0,3,1,0,1,1
2002,Israel,Asien,Zuzug,58,38,45,133,9,58,39,30,3,1,4,8
2002,Italien,Europa,Zuzug,255,187,166,209,35,104,151,100,16,12,82,44
2002,Jamaika,Amerika,Zuzug,1,1,1,0,2,0,1,0,0,0,0,0
2002,Japan,Asien,Zuzug,66,34,57,103,4,57,59,15,29,19,11,6
2002,Jemen,Asien,Zuzug,58,8,3,6,0,8,17,30,3,0,0,1
2002,Jordanien,Asien,Zuzug,20,11,3,18,4,12,25,11,0,3,5,4
2002,Kambodscha,Asien,Zuzug,5,0,0,1,0,1,3,3,2,0,0,0
2002,Kamerun,Afrika,Zuzug,43,15,8,13,5,12,14,11,2,0,36,7
2002,Kanada,Amerika,Zuzug,47,26,22,108,7,33,23,11,6,6,12,7
2002,Kap Verde,Afrika,Zuzug,1,0,0,0,0,1,0,0,0,0,0,0
2002,Kasachstan,Asien,Zuzug,8,3,27,13,48,7,40,3,14,66,31,1
2002,Katar,Asien,Zuzug,1,0,1,2,0,0,1,1,0,0,0,0
2002,Kenia,Afrika,Zuzug,9,6,4,11,4,16,14,1,2,2,7,4
2002,Kirgisistan,Asien,Zuzug,1,0,3,4,9,1,2,1,1,1,8,1
2002,Kolumbien,Amerika,Zuzug,27,21,12,19,1,14,12,9,6,4,6,1
2002,Komoren,Afrika,Zuzug,0,0,5,0,0,0,1,0,0,0,0,0
2002,"Kongo, Dem. Rep.",Afrika,Zuzug,0,1,1,0,4,2,0,0,0,0,0,0
2002,"Kongo, Rep.",Afrika,Zuzug,0,0,3,1,5,1,3,1,1,0,5,0
2002,"Korea, Dem. Volksrepublik",Asien,Zuzug,26,2,2,15,0,3,10,10,0,0,11,1
2002,"Korea, Republik",Asien,Zuzug,120,15,5,88,15,64,33,17,2,0,5,6
2002,Kroatien,Europa,Zuzug,71,31,13,48,39,31,47,65,3,2,43,11
2002,Kuba,Amerika,Zuzug,13,16,16,12,1,11,12,9,6,10,21,4
2002,Kuwait,Asien,Zuzug,2,0,0,1,0,0,2,1,0,0,0,0
2002,Laos,Asien,Zuzug,2,0,1,3,4,1,1,5,0,0,0,2
2002,Lesotho,Afrika,Zuzug,2,2,0,0,0,4,0,0,0,0,0,0
2002,Lettland,Europa,Zuzug,24,9,9,35,14,5,14,13,3,2,5,8
2002,Libanon,Asien,Zuzug,141,101,39,41,47,36,90,147,17,5,8,38
2002,Liberia,Afrika,Zuzug,0,0,0,1,0,2,0,0,0,0,2,0
2002,Libyen,Afrika,Zuzug,4,0,1,4,0,2,3,3,1,1,1,6
2002,Liechtenstein,Europa,Zuzug,1,0,0,2,0,0,1,0,1,0,0,0
2002,Litauen,Europa,Zuzug,35,11,8,31,9,15,12,11,11,6,20,9
2002,Luxemburg,Europa,Zuzug,7,6,3,17,0,2,7,0,4,2,3,3
2002,Madagaskar,Afrika,Zuzug,2,4,0,1,2,6,0,0,0,0,1,0
2002,Malawi,Afrika,Zuzug,2,0,0,1,0,0,0,0,0,2,0,0
2002,Malaysia,Asien,Zuzug,7,0,1,5,0,3,2,0,0,0,3,0
2002,Malediven,Asien,Zuzug,2,0,0,1,0,0,2,0,1,0,0,0
2002,Mali,Afrika,Zuzug,5,1,1,1,0,0,2,0,0,0,1,5
2002,Malta,Europa,Zuzug,1,0,0,3,0,0,0,3,0,0,1,0
2002,Marokko,Afrika,Zuzug,54,18,11,40,9,17,13,20,4,2,7,11
2002,Mauretanien,Afrika,Zuzug,0,0,0,1,1,0,1,0,0,0,2,0
2002,Mauritius,Afrika,Zuzug,2,0,0,0,0,4,0,1,0,0,0,4
2002,Mazedonien,Europa,Zuzug,80,29,23,38,31,28,33,92,10,11,10,30
2002,Mexiko,Amerika,Zuzug,24,14,14,25,3,28,9,9,6,3,6,12
2002,Moldau,Europa,Zuzug,11,8,16,13,48,7,9,5,9,9,12,1
2002,Monaco,Europa,Zuzug,0,1,1,2,0,1,0,0,0,0,0,0
2002,Mongolei,Asien,Zuzug,106,34,40,32,39,10,20,12,4,14,56,10
2002,Mosambik,Afrika,Zuzug,3,6,7,8,0,3,0,1,4,6,5,1
2002,Myanmar,Asien,Zuzug,0,1,0,1,0,0,0,0,0,0,0,0
2002,Namibia,Afrika,Zuzug,4,1,1,5,0,1,2,2,0,0,1,2
2002,Nauru,Australien/Ozeanien,Zuzug,0,0,0,0,0,0,0,0,1,0,0,0
2002,Nepal,Asien,Zuzug,4,3,2,5,1,7,6,0,1,0,1,0
2002,Neuseeland,Australien/Ozeanien,Zuzug,15,6,3,3,1,14,4,0,0,1,4,1
2002,Nicaragua,Amerika,Zuzug,2,4,2,0,0,0,0,0,3,0,0,0
2002,Niederlande,Europa,Zuzug,107,62,72,54,18,24,42,31,17,6,19,13
2002,Niger,Afrika,Zuzug,2,0,0,0,0,1,1,0,0,0,0,0
2002,Nigeria,Afrika,Zuzug,19,8,16,14,7,9,9,19,6,3,4,2
2002,Norwegen,Europa,Zuzug,19,16,38,37,3,12,15,8,1,5,5,4
2002,Oman,Asien,Zuzug,0,0,0,4,0,0,0,0,0,0,0,0
2002,Österreich,Europa,Zuzug,175,146,118,125,27,77,69,88,23,9,33,28
2002,Pakistan,Asien,Zuzug,42,25,7,3,17,10,6,11,3,0,3,5
2002,Palau,Australien/Ozeanien,Zuzug,0,0,0,0,0,0,0,1,0,0,0,0
2002,Panama,Amerika,Zuzug,0,0,2,0,0,0,0,1,0,0,0,0
2002,Papua-Neuguinea,Australien/Ozeanien,Zuzug,0,0,0,0,1,0,1,0,0,0,0,0
2002,Paraguay,Amerika,Zuzug,2,0,0,3,0,1,0,0,0,0,0,0
2002,Peru,Amerika,Zuzug,23,10,12,24,1,15,19,7,3,0,5,5
2002,Philippinen,Asien,Zuzug,8,7,4,11,5,18,4,8,2,1,3,11
2002,Polen,Europa,Zuzug,722,302,176,474,303,342,449,600,158,261,555,265
2002,Portugal,Europa,Zuzug,126,33,31,38,6,16,33,26,28,9,131,22
2002,Ruanda,Afrika,Zuzug,1,1,0,1,0,0,0,0,0,0,0,1
2002,Rumänien,Europa,Zuzug,65,30,24,55,17,34,37,56,6,12,27,28
2002,Russische Föderation,Europa,Zuzug,209,87,210,276,343,118,144,91,108,168,186,54
2002,Sambia,Afrika,Zuzug,5,0,0,0,0,0,1,2,0,0,0,0
2002,San Marino,Europa,Zuzug,1,0,0,0,0,0,0,0,0,1,0,1
2002,Sao Tome und Principe,Afrika,Zuzug,1,0,0,1,0,0,0,1,0,0,0,0
2002,Saudi-Arabien,Asien,Zuzug,10,1,2,7,10,6,4,2,4,2,4,0
2002,Schweden,Europa,Zuzug,89,49,57,71,16,29,38,15,9,8,16,6
2002,Schweiz,Europa,Zuzug,120,92,117,94,8,50,55,26,15,10,24,17
2002,Senegal,Afrika,Zuzug,1,6,2,1,1,1,9,2,1,0,1,1
2002,Seychellen,Afrika,Zuzug,0,0,0,1,0,0,0,0,0,0,0,0
2002,Sierra Leone,Afrika,Zuzug,5,1,6,4,1,2,4,5,4,1,0,0
2002,Simbabwe,Afrika,Zuzug,2,0,0,2,1,7,3,2,0,0,0,0
2002,Singapur,Asien,Zuzug,1,0,0,12,1,11,3,0,0,0,7,0
2002,Slowakei,Europa,Zuzug,35,5,6,18,19,9,6,4,0,7,15,14
2002,Slowenien,Europa,Zuzug,12,4,5,6,5,3,7,2,0,0,4,2
2002,Somalia,Afrika,Zuzug,0,0,0,0,1,0,0,0,1,0,0,0
2002,Spanien,Europa,Zuzug,238,189,166,185,23,98,108,74,21,35,65,50
2002,Sri Lanka,Asien,Zuzug,10,5,4,9,7,11,10,7,3,0,2,4
2002,St. Lucia,Amerika,Zuzug,0,0,0,1,0,0,0,0,0,0,0,0
2002,St. Vincent und die Grenadinen,Amerika,Zuzug,2,1,0,1,0,1,2,0,0,0,0,0
2002,Südafrika,Afrika,Zuzug,15,12,13,18,1,15,7,3,0,0,2,6
2002,Sudan,Afrika,Zuzug,12,9,3,7,2,7,6,3,0,0,3,1
2002,Suriname,Amerika,Zuzug,2,0,0,0,0,0,0,0,0,0,0,0
2002,Swasiland,Afrika,Zuzug,1,0,0,0,0,0,0,0,0,0,0,0
2002,Syrien,Asien,Zuzug,32,18,4,16,68,10,12,19,5,0,25,7
2002,Tadschikistan,Asien,Zuzug,0,0,0,1,6,1,0,0,2,2,2,1
2002,Taiwan,Asien,Zuzug,19,5,5,29,2,7,10,8,2,1,6,6
2002,Tansania,Afrika,Zuzug,4,2,2,4,1,3,0,4,0,0,1,1
2002,Thailand,Asien,Zuzug,105,54,40,100,50,53,72,101,18,15,32,55
2002,Togo,Afrika,Zuzug,3,0,5,0,0,0,4,0,4,1,0,1
2002,Tonga,Australien/Ozeanien,Zuzug,1,0,1,0,0,0,0,0,0,0,0,1
2002,Trinidad und Tobago,Amerika,Zuzug,0,2,0,2,0,0,0,1,1,0,0,0
2002,Tschad,Afrika,Zuzug,0,0,0,0,0,0,2,0,0,0,0,0
2002,Tschechische Republik,Europa,Zuzug,38,35,26,48,9,20,18,18,4,5,71,12
2002,Tunesien,Afrika,Zuzug,29,11,8,31,9,4,20,21,4,1,11,12
2002,Türkei,Europa,Zuzug,1046,672,101,312,395,160,491,966,94,46,85,206
2002,Turkmenistan,Asien,Zuzug,1,2,1,1,15,0,1,0,2,2,0,0
2002,Übriges Afrika,Afrika,Zuzug,1,0,0,0,0,1,0,0,0,0,0,0
2002,Übriges Amerika,Amerika,Zuzug,0,0,0,1,0,0,0,0,0,0,0,0
2002,Übriges Asien,Asien,Zuzug,0,1,0,1,3,0,0,0,0,0,0,0
2002,Übriges Jugoslawien,Europa,Zuzug,209,75,64,135,118,79,158,260,64,28,104,78
2002,Uganda,Afrika,Zuzug,6,1,1,3,0,3,1,1,0,0,0,3
2002,Ukraine,Europa,Zuzug,120,73,76,156,105,60,99,76,62,68,89,38
2002,Unbekanntes Ausland,,Zuzug,149,89,92,93,60,66,105,112,67,27,73,57
2002,Ungarn,Europa,Zuzug,45,21,30,33,11,24,12,7,3,6,30,8
2002,Uruguay,Amerika,Zuzug,1,2,3,5,0,4,4,0,0,0,0,1
2002,Usbekistan,Asien,Zuzug,1,5,0,5,27,0,4,1,1,0,6,1
2002,Vanuatu,Australien/Ozeanien,Zuzug,1,0,1,0,0,0,0,0,0,0,0,0
2002,Venezuela,Amerika,Zuzug,13,5,4,11,5,8,10,0,3,5,1,2
2002,Vereinigte Arabische Emirate,Asien,Zuzug,4,5,1,9,1,1,2,6,0,0,0,2
2002,Vereinigte Staaten,Amerika,Zuzug,380,249,337,397,34,403,264,101,42,21,45,91
2002,Vereinigtes Königreich,Europa,Zuzug,195,171,174,232,40,109,108,55,22,15,35,51
2002,Vietnam,Asien,Zuzug,56,52,140,35,59,15,16,18,51,75,178,24
2002,Weißrussland,Europa,Zuzug,23,10,33,21,49,23,15,17,27,11,20,10
2002,Zentralafrikanische Republik,Afrika,Zuzug,0,0,0,0,0,1,0,0,0,0,0,0
2002,Zypern,Europa,Zuzug,1,1,2,2,1,16,2,0,0,0,0,1
2003,Afghanistan,Asien,Zuzug,6,4,4,3,8,2,7,0,1,0,2,1
2003,Ägypten,Afrika,Zuzug,38,13,10,25,6,10,20,17,6,7,7,12
2003,Albanien,Europa,Zuzug,12,0,3,4,4,4,2,10,3,1,6,0
2003,Algerien,Afrika,Zuzug,22,10,11,10,8,7,7,11,6,0,2,6
2003,Andorra,Europa,Zuzug,1,0,0,0,0,0,0,0,0,0,0,0
2003,Angola,Afrika,Zuzug,6,2,17,1,3,2,1,1,4,0,4,0
2003,Äquatorialguinea,Afrika,Zuzug,0,0,0,0,0,0,1,0,0,0,0,0
2003,Argentinien,Amerika,Zuzug,27,19,14,35,4,7,12,5,5,1,3,3
2003,Armenien,Asien,Zuzug,1,2,3,8,4,2,5,1,3,0,0,0
2003,Aserbaidschan,Asien,Zuzug,6,8,5,11,7,4,10,6,8,3,8,0
2003,Äthiopien,Afrika,Zuzug,4,4,2,9,1,7,5,1,0,0,1,1
2003,Australien,Australien/Ozeanien,Zuzug,44,47,34,55,4,18,31,13,7,5,9,21
2003,Bahamas,Amerika,Zuzug,0,0,0,1,0,0,0,0,0,0,1,0
2003,Bahrain,Asien,Zuzug,0,0,0,1,0,1,0,0,0,0,0,0
2003,Bangladesch,Asien,Zuzug,15,5,9,12,19,4,8,17,0,0,1,1
2003,Barbados,Amerika,Zuzug,0,0,0,0,4,1,0,0,0,0,0,0
2003,Belgien,Europa,Zuzug,47,38,45,58,5,35,48,18,2,7,12,24
2003,Benin,Afrika,Zuzug,3,3,2,3,3,5,2,2,0,0,5,2
2003,Bhutan,Asien,Zuzug,5,0,0,0,0,0,0,0,0,0,0,0
2003,Bolivien,Amerika,Zuzug,6,7,9,5,4,6,4,7,1,0,1,1
2003,Bosnien und Herzegowina,Europa,Zuzug,75,19,17,31,35,29,56,52,17,7,29,16
2003,Botsuana,Afrika,Zuzug,2,1,0,3,0,9,0,0,0,0,0,0
2003,Brasilien,Amerika,Zuzug,68,36,28,44,7,28,36,15,6,10,14,7
2003,Brunei Darussalam,Asien,Zuzug,2,0,0,0,0,0,0,0,0,0,0,0
2003,Bulgarien,Europa,Zuzug,162,70,60,82,17,46,58,101,22,19,95,25
2003,Burkina Faso,Afrika,Zuzug,1,3,1,4,0,1,0,2,0,0,0,1
2003,Burundi,Afrika,Zuzug,2,0,0,0,0,0,0,0,0,0,0,0
2003,Chile,Amerika,Zuzug,12,22,16,16,2,9,10,1,1,0,1,4
2003,China,Asien,Zuzug,330,63,62,148,20,88,88,74,11,68,60,34
2003,Costa Rica,Amerika,Zuzug,3,3,3,1,0,0,0,1,0,0,0,1
2003,Cote de'Ivoire,Afrika,Zuzug,5,3,1,11,1,2,2,0,1,0,1,1
2003,Dänemark,Europa,Zuzug,70,67,77,44,6,11,21,19,5,5,15,8
2003,Dominica,Amerika,Zuzug,1,0,0,0,0,1,1,0,0,0,0,0
2003,Dominikanische Republik,Amerika,Zuzug,8,7,6,13,5,4,15,6,1,2,1,8
2003,Ecuador,Amerika,Zuzug,9,14,3,8,0,1,3,4,3,1,0,0
2003,El Salvador,Amerika,Zuzug,1,1,0,1,1,1,1,0,0,1,0,1
2003,Eritrea,Afrika,Zuzug,1,3,0,1,0,4,1,4,0,0,1,0
2003,Estland,Europa,Zuzug,8,2,8,11,5,4,4,2,3,1,9,4
2003,Finnland,Europa,Zuzug,33,23,19,33,12,13,16,6,4,12,9,4
2003,Frankreich,Europa,Zuzug,317,225,219,278,27,113,120,81,26,29,83,68
2003,Gabun,Afrika,Zuzug,0,0,0,1,0,0,1,1,0,0,0,0
2003,Gambia,Afrika,Zuzug,1,3,3,1,0,1,1,0,1,0,0,1
2003,Georgien,Asien,Zuzug,17,18,19,22,23,12,8,5,9,1,19,5
2003,Ghana,Afrika,Zuzug,19,21,4,15,9,13,12,23,0,7,11,5
2003,Griechenland,Europa,Zuzug,96,46,35,85,14,52,59,64,6,21,22,16
2003,Guatemala,Amerika,Zuzug,6,2,2,0,0,3,2,0,0,0,1,1
2003,Guinea,Afrika,Zuzug,8,4,14,4,1,1,0,9,1,1,1,0
2003,Guinea-Bissau,Afrika,Zuzug,0,1,0,0,0,0,1,0,0,0,1,1
2003,Haiti,Amerika,Zuzug,4,0,0,0,0,2,1,0,0,0,0,1
2003,Honduras,Amerika,Zuzug,1,2,0,1,0,0,0,0,0,2,0,0
2003,Indien,Asien,Zuzug,94,24,28,46,30,44,26,8,25,17,21,7
2003,Indonesien,Asien,Zuzug,75,10,11,13,5,8,24,13,0,7,3,6
2003,Irak,Asien,Zuzug,16,5,5,6,10,2,5,17,1,1,13,3
2003,Iran,Asien,Zuzug,33,14,4,70,48,45,21,11,10,3,7,13
2003,Irland,Europa,Zuzug,26,23,27,20,1,7,19,8,4,22,10,6
2003,Island,Europa,Zuzug,10,9,13,5,0,1,2,1,0,1,0,0
2003,Israel,Asien,Zuzug,74,36,38,131,11,38,44,24,1,1,5,9
2003,Italien,Europa,Zuzug,227,172,154,203,32,116,136,98,14,14,69,43
2003,Jamaika,Amerika,Zuzug,0,0,0,2,0,1,6,1,1,0,0,0
2003,Japan,Asien,Zuzug,68,48,50,86,1,74,40,9,40,2,12,4
2003,Jemen,Asien,Zuzug,41,4,5,3,2,7,12,31,0,3,1,2
2003,Jordanien,Asien,Zuzug,15,20,4,13,12,9,15,13,1,0,3,2
2003,Kambodscha,Asien,Zuzug,10,2,2,2,0,4,8,1,1,0,0,0
2003,Kamerun,Afrika,Zuzug,38,24,7,18,6,13,14,8,0,2,33,10
2003,Kanada,Amerika,Zuzug,52,38,36,74,7,25,25,18,3,6,16,8
2003,Kap Verde,Afrika,Zuzug,0,0,1,0,0,0,1,0,1,0,0,0
2003,Kasachstan,Asien,Zuzug,8,2,5,6,80,8,12,6,20,70,27,8
2003,Kenia,Afrika,Zuzug,16,8,6,6,7,16,11,11,3,3,6,6
2003,Kirgisistan,Asien,Zuzug,6,3,3,10,6,1,0,7,4,2,1,1
2003,Kolumbien,Amerika,Zuzug,13,16,13,15,0,5,7,7,4,4,4,4
2003,"Kongo, Dem. Rep.",Afrika,Zuzug,2,1,0,0,5,1,0,2,0,0,1,0
2003,"Kongo, Rep.",Afrika,Zuzug,1,1,4,2,5,4,0,1,0,0,2,3
2003,"Korea, Dem. Volksrepublik",Asien,Zuzug,2,2,1,11,2,6,3,3,0,0,0,1
2003,"Korea, Republik",Asien,Zuzug,159,20,12,80,9,49,29,16,2,0,8,11
2003,Kroatien,Europa,Zuzug,82,15,10,47,23,32,29,50,3,5,26,21
2003,Kuba,Amerika,Zuzug,17,14,19,7,1,5,14,7,4,6,11,9
2003,Kuwait,Asien,Zuzug,2,0,2,0,4,1,1,0,0,0,0,0
2003,Laos,Asien,Zuzug,5,1,0,2,0,0,2,2,0,0,3,2
2003,Lettland,Europa,Zuzug,14,23,10,19,4,10,19,8,1,3,7,5
2003,Libanon,Asien,Zuzug,178,102,54,75,47,27,120,214,31,3,16,33
2003,Liberia,Afrika,Zuzug,1,0,6,1,0,3,1,1,1,0,0,0
2003,Libyen,Afrika,Zuzug,16,1,1,3,0,4,8,7,1,0,0,0
2003,Liechtenstein,Europa,Zuzug,2,0,1,1,0,0,0,1,0,0,0,0
2003,Litauen,Europa,Zuzug,24,15,13,24,7,15,7,20,9,2,19,9
2003,Luxemburg,Europa,Zuzug,11,7,7,13,7,1,4,1,3,0,1,1
2003,Madagaskar,Afrika,Zuzug,1,2,0,3,0,0,2,0,1,0,0,0
2003,Malawi,Afrika,Zuzug,2,0,2,4,0,0,0,0,0,1,0,0
2003,Malaysia,Asien,Zuzug,6,3,2,8,0,10,1,0,0,11,3,1
2003,Malediven,Asien,Zuzug,1,0,0,0,0,0,0,0,0,0,1,0
2003,Mali,Afrika,Zuzug,0,0,1,0,0,3,1,0,1,0,0,0
2003,Malta,Europa,Zuzug,0,0,2,1,0,0,1,2,1,0,0,1
2003,Marokko,Afrika,Zuzug,41,20,7,45,6,11,10,22,5,0,6,9
2003,Mauretanien,Afrika,Zuzug,0,0,4,0,0,0,0,0,0,0,0,0
2003,Mauritius,Afrika,Zuzug,2,0,0,0,1,0,0,0,0,0,0,3
2003,Mazedonien,Europa,Zuzug,78,19,21,25,25,20,25,84,11,9,12,15
2003,Mexiko,Amerika,Zuzug,23,24,14,18,4,12,17,9,2,2,6,4
2003,Moldau,Europa,Zuzug,12,4,11,8,33,5,5,10,4,3,7,1
2003,Monaco,Europa,Zuzug,1,0,1,0,0,1,0,0,0,0,0,0
2003,Mongolei,Asien,Zuzug,64,32,25,31,13,10,12,11,5,9,26,2
2003,Mosambik,Afrika,Zuzug,6,9,5,7,0,1,1,1,0,0,5,0
2003,Myanmar,Asien,Zuzug,0,0,0,1,0,0,1,0,1,0,1,0
2003,Namibia,Afrika,Zuzug,0,4,0,3,0,3,1,0,0,1,0,1
2003,Nepal,Asien,Zuzug,3,7,4,7,0,9,12,0,1,0,0,0
2003,Neuseeland,Australien/Ozeanien,Zuzug,10,14,2,6,0,3,5,6,2,0,1,1
2003,Nicaragua,Amerika,Zuzug,1,1,3,0,0,0,0,0,1,0,0,0
2003,Niederlande,Europa,Zuzug,93,89,58,63,12,49,43,36,10,15,25,18
2003,Niger,Afrika,Zuzug,2,2,0,1,1,0,1,0,1,0,0,0
2003,Nigeria,Afrika,Zuzug,40,15,12,18,10,9,8,21,4,2,11,4
2003,Norwegen,Europa,Zuzug,26,26,23,19,4,7,5,4,3,2,6,0
2003,Oman,Asien,Zuzug,4,0,0,1,0,2,0,0,0,0,0,0
2003,Österreich,Europa,Zuzug,147,142,116,122,21,89,87,66,22,11,30,18
2003,Pakistan,Asien,Zuzug,40,10,11,8,11,9,8,8,5,3,1,3
2003,Panama,Amerika,Zuzug,0,0,1,1,0,4,1,0,0,0,0,0
2003,Paraguay,Amerika,Zuzug,0,0,0,7,1,0,6,10,0,0,1,0
2003,Peru,Amerika,Zuzug,29,11,19,32,4,13,11,15,2,0,2,10
2003,Philippinen,Asien,Zuzug,7,2,8,11,3,11,10,14,0,1,3,4
2003,Polen,Europa,Zuzug,927,381,309,495,336,313,360,662,201,205,657,260
2003,Portugal,Europa,Zuzug,48,30,34,47,10,10,17,23,16,16,157,16
2003,Rumänien,Europa,Zuzug,46,40,64,59,19,36,50,36,10,6,20,21
2003,Russische Föderation,Europa,Zuzug,200,90,167,204,255,119,100,51,75,119,174,48
2003,Salomonen,Australien/Ozeanien,Zuzug,0,0,0,0,0,0,2,0,0,0,0,0
2003,Sambia,Afrika,Zuzug,3,1,4,5,0,0,0,0,0,0,0,1
2003,Samoa,Australien/Ozeanien,Zuzug,1,0,0,0,0,0,0,0,0,0,0,0
2003,San Marino,Europa,Zuzug,0,0,0,1,0,0,0,0,0,1,0,0
2003,Sao Tome und Principe,Afrika,Zuzug,0,0,0,0,0,0,3,3,0,1,0,0
2003,Saudi-Arabien,Asien,Zuzug,13,0,7,2,19,4,3,6,0,4,0,0
2003,Schweden,Europa,Zuzug,83,72,72,62,5,11,14,29,1,7,12,4
2003,Schweiz,Europa,Zuzug,126,142,137,102,9,73,54,36,12,19,31,21
2003,Senegal,Afrika,Zuzug,4,4,2,3,2,0,3,3,0,0,0,0
2003,Seychellen,Afrika,Zuzug,0,0,0,0,0,1,0,1,0,0,0,0
2003,Sierra Leone,Afrika,Zuzug,7,1,3,1,5,3,2,1,0,0,0,0
2003,Simbabwe,Afrika,Zuzug,2,1,1,3,1,2,1,1,2,0,0,0
2003,Singapur,Asien,Zuzug,9,0,0,7,1,11,2,0,1,0,0,4
2003,Slowakei,Europa,Zuzug,16,8,18,22,2,14,3,6,2,3,11,8
2003,Slowenien,Europa,Zuzug,13,4,16,17,3,7,2,4,0,0,4,1
2003,Somalia,Afrika,Zuzug,0,1,1,1,1,0,0,0,0,0,0,0
2003,sonstige europäische Staatsangehörigkeit,Europa,Zuzug,0,0,0,0,0,0,0,0,1,3,0,0
2003,Spanien,Europa,Zuzug,202,214,158,180,32,88,107,83,35,33,47,47
2003,Sri Lanka,Asien,Zuzug,15,4,3,14,4,12,17,8,4,0,0,5
2003,St. Vincent und die Grenadinen,Amerika,Zuzug,0,1,1,0,0,0,3,0,0,0,0,0
2003,Südafrika,Afrika,Zuzug,22,8,8,23,6,7,9,4,0,3,0,2
2003,Sudan,Afrika,Zuzug,10,6,4,2,1,5,10,5,0,3,2,0
2003,Swasiland,Afrika,Zuzug,0,0,0,1,0,0,0,0,0,0,0,0
2003,Syrien,Asien,Zuzug,40,17,12,24,24,16,20,33,5,9,16,7
2003,Tadschikistan,Asien,Zuzug,1,3,1,1,2,2,0,0,0,0,2,0
2003,Taiwan,Asien,Zuzug,32,7,5,19,1,9,5,5,1,3,2,5
2003,Tansania,Afrika,Zuzug,3,3,2,3,3,4,0,3,1,0,0,5
2003,Thailand,Asien,Zuzug,93,29,31,84,36,48,76,62,24,13,15,39
2003,Togo,Afrika,Zuzug,5,0,1,2,0,4,1,3,0,0,1,0
2003,Tonga,Australien/Ozeanien,Zuzug,0,0,0,2,0,0,1,1,0,0,0,0
2003,Trinidad und Tobago,Amerika,Zuzug,3,1,0,3,0,1,1,1,0,0,0,0
2003,Tschad,Afrika,Zuzug,0,0,0,0,0,0,0,3,0,1,0,0
2003,Tschechische Republik,Europa,Zuzug,34,33,29,40,9,18,16,10,2,7,42,4
2003,Tunesien,Afrika,Zuzug,24,11,6,27,14,22,28,19,11,4,6,8
2003,Türkei,Europa,Zuzug,850,614,78,254,301,162,407,770,70,43,52,178
2003,Turkmenistan,Asien,Zuzug,0,3,1,1,21,1,0,1,1,0,2,0
2003,Übriges Afrika,Afrika,Zuzug,0,0,0,0,0,1,1,0,0,0,0,0
2003,Übriges Amerika,Amerika,Zuzug,0,0,0,2,0,0,0,0,0,0,0,0
2003,Übriges Asien,Asien,Zuzug,0,0,1,1,0,0,0,0,0,0,0,0
2003,Übriges Jugoslawien,Europa,Zuzug,187,66,47,118,125,64,145,201,50,25,88,76
2003,Übriges Ozeanien,Australien/Ozeanien,Zuzug,0,0,0,1,0,1,0,0,0,0,0,0
2003,Uganda,Afrika,Zuzug,4,2,1,3,1,0,0,3,0,0,0,0
2003,Ukraine,Europa,Zuzug,100,38,56,113,45,61,68,51,49,60,66,32
2003,Unbekanntes Ausland,,Zuzug,167,99,119,111,43,71,96,112,76,40,50,46
2003,Ungarn,Europa,Zuzug,38,11,37,40,11,15,17,8,9,14,36,8
2003,Uruguay,Amerika,Zuzug,7,4,1,2,0,4,3,0,2,0,0,0
2003,Usbekistan,Asien,Zuzug,8,4,4,6,13,4,17,2,4,2,4,3
2003,Vatikanstadt,Europa,Zuzug,1,0,0,0,1,0,0,0,0,1,0,0
2003,Venezuela,Amerika,Zuzug,13,6,4,14,1,7,13,3,2,4,2,0
2003,Vereinigte Arabische Emirate,Asien,Zuzug,4,7,6,6,0,2,1,2,0,0,0,1
2003,Vereinigte Staaten,Amerika,Zuzug,346,254,302,422,44,437,264,99,43,14,69,61
2003,Vereinigtes Königreich,Europa,Zuzug,213,169,177,233,50,110,97,65,9,27,30,34
